,emotion,rewriting,base,semantic,transformation
172,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢分享。如果你没问题，我还有一些问题。,4,LOW
173,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢您与我分享这一切，我想这一定很困难。我想通过更多的问题更好地了解您正在经历的事情。,4,LOW
174,悲伤,谢谢。现在我会问一些问题以了解您的情况。,非常感谢你与我分享这一点，我能体会到这种感觉。我只需要问几个问题就可以更好地了解您现在正在处理的问题。,4,LOW
175,悲伤,谢谢。现在我会问一些问题以了解您的情况。,到目前为止，感谢您的回答。如果可以的话，我会再问一些问题，以便更好地理解。,4,LOW
176,悲伤,谢谢。现在我会问一些问题以了解您的情况。,我知道你情绪低落，我很抱歉听到它。我们通过几个问题来研究一些可能会帮助您感觉更好的方法如何。,4,LOW
177,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢，希望我们能更好地了解您最近的困难。如果可以的话，我今天还有几个问题要问你。,4,LOW
178,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢你让我知道，我很感激。我现在想做的是问几个关于正在发生的事情的问题，这样我就可以更好地了解正在发生的事情。,4,LOW
179,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢分享。请让我问你几个问题，以便更好地了解我可以如何提供帮助。,4,LOW
180,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢您到目前为止的答复。接下来的问题将有助于更好地了解您正在经历的事情。,4,LOW
181,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢分享。如果你能接受的话，我还有几个问题。,4,LOW
182,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢你与我分享。现在我想问你一些问题，以便我能更好地了解你的情况。,4,LOW
183,悲伤,谢谢。现在我会问一些问题以了解您的情况。,我很感激你的分享。让我们再谈谈这个。,4,LOW
184,悲伤,谢谢。现在我会问一些问题以了解您的情况。,我很感激你与我分享这个。如果您觉得合适，我希望您现在提供更多信息给我。,4,LOW
185,悲伤,谢谢。现在我会问一些问题以了解您的情况。,很抱歉听到你的麻烦。我现在要问一些问题，以了解您的情况。,4,LOW
186,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢你向我解释这个。我想问一些后续问题。,4,LOW
187,悲伤,谢谢。现在我会问一些问题以了解您的情况。,为了详细了解您有这种感觉的原因，如果可以的话，我现在想请教您一些问题。,4,LOW
188,悲伤,谢谢。现在我会问一些问题以了解您的情况。,我很欣赏你的开放。我还有几件事想了解。,4,LOW
189,悲伤,谢谢。现在我会问一些问题以了解您的情况。,非常感谢。现在，如果可以的话，我将尝试更好地了解您的情况。,4,LOW
190,悲伤,谢谢。现在我会问一些问题以了解您的情况。,我明白你正在经历什么。我现在想问一些问题，以进一步了解您的困境。,4,LOW
191,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢分享，我是来听的。请让我再问你几个问题。,4,LOW
192,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢您如此开放，我知道这有多难。我还有几个问题要尝试更好地了解您所处的位置以及如何提供帮助。,4,LOW
193,悲伤,谢谢。现在我会问一些问题以了解您的情况。,我理解你很伤心，在这种复杂的情况下这是完全有道理的。我现在有几个问题要问您，以帮助我了解正在发生的事情。,4,LOW
194,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢你。我现在会问你几个问题，以便更好地了解你的情况。,4,LOW
195,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢你今天和我分享这个。我还有一些问题要问，以帮助更好地了解您的情况。,4,LOW
196,悲伤,谢谢。现在我会问一些问题以了解您的情况。,非常感谢你跟我说话。想请教您一些问题，以便更好地了解您的情况。,4,LOW
197,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢您分享这个。现在我想更好地了解你的情况，所以我会问你一些问题，如果可以的话。,4,LOW
198,悲伤,谢谢。现在我会问一些问题以了解您的情况。,如果可以的话，我想问你几个问题，以便更好地了解你的情况。,4,LOW
199,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢您的分享。我想通过询问一些后续问题来更好地了解发生了什么。,4,LOW
200,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢你的分享。如果没问题，我会问几个问题，以便更好地了解您正在经历的事情。,4,LOW
201,悲伤,谢谢。现在我会问一些问题以了解您的情况。,好的，谢谢你。请再问几个问题，让我更好地了解您的情况。,4,LOW
202,悲伤,谢谢。现在我会问一些问题以了解您的情况。,好的，谢谢，让我们看看我们是否可以深入了解这个问题。如果你不介意的话，我会再问你几个问题。,4,LOW
203,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢你，很抱歉你现在正在挣扎并想提供帮助。让我们继续讨论下一个问题，并尝试解决这种情况。,4,LOW
204,悲伤,谢谢。现在我会问一些问题以了解您的情况。,非常感谢你。我现在想通过问你一些额外的问题来更深入地了解你的困境。,4,LOW
205,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢您与我分享这一点，我想以某种方式帮助您。现在我会问一些问题以了解您的情况。,4,LOW
206,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢你告诉我。你介意我问你一些关于这些感受的问题吗？,4,LOW
207,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢分享，很抱歉你正在经历这个。我只想再问一些问题，以便更好地了解您现在的感受。,4,LOW
208,悲伤,谢谢。现在我会问一些问题以了解您的情况。,谢谢你。我想问你一些更多的问题，可能有助于我理解。,4,LOW
209,悲伤,谢谢。现在我会问一些问题以了解您的情况。,感谢您对我敞开心扉，我理解这可能很困难，我感谢您的诚实。我想再问你几个问题，以便我可以更好地帮助你，如果你没问题的话。,4,LOW
210,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,我知道这可能很困难，但如果您能与我分享这一点，我会非常感激。请问您是否对某人表达或感受到了以下强烈的情绪：,5,LOW
211,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,你能想出一个你强烈感受到或向别人展示这些情绪的时候吗：,5,LOW
212,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,在这个困难时期，您是否有过以下强烈的情绪：,5,LOW
213,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,最近有没有这些感觉困扰着你：,5,LOW
214,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,您是否经历过以下任何关于某个人的强烈情绪，和/或您是否将这些情绪传达给该人：,5,LOW
215,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,您是否与某人讨论过，或者您是否有过以下强烈情绪：,5,LOW
216,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,您是否感觉到或与其他人谈论过以下任何情绪：,5,LOW
217,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,您自己是否经历过这些负面情绪和/或向其他人展示过这些负面情绪：,5,LOW
218,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,您是否对某人有以下感受或表达过以下感受：,5,LOW
219,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,我很感谢你分享的感受。请问您是否有过以下感受：,5,LOW
220,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,最近您是否对他人有以下任何一种感觉：,5,LOW
221,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,您是否对任何人经历或表现出以下任何情绪：,5,LOW
222,愤怒,您是否对某人有强烈的感受或表达以下任何情绪：,您是否对任何人经历或表现出以下任何情绪：,5,LOW
223,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,困难的情况会使我们的情绪感到紧张。您是否有任何这些强烈的感受和/或您向另一个人表达过它们：,5,LOW
224,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,您最近是否经历过以下情绪：,5,LOW
225,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,我将向您展示一系列不健康的情绪，但有时会向他人感受或表达这些不健康的情绪。如果您对生活中的人经历过以下任何一种情绪，请告诉我：,5,LOW
226,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,您是否对另一个人感受到或表现出以下任何情绪：,5,LOW
227,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,目前的情况是否让您有以下感受：,5,LOW
228,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,如果你还记得，你能告诉我你是否对另一个人有过以下强烈的情绪：,5,LOW
229,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,我与你的情绪保持一致，我们会理解克服它。您是否对某人有强烈的感受或表达过以下任何一种情绪：,5,LOW
230,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,谢谢你对我的信任，我现在想知道你最近在处理什么样的情绪。你能告诉我你是否有过以下任何一种情绪：,5,LOW
231,悲伤,您是否对某人有强烈的感受或表达以下任何情绪：,我想问你关于你可能感受到的负面情绪；有时感觉到它们是完全正常的，但重要的是我们在它们接管我们的生活之前学会识别它们。回想一下您最近的过去，您是否有时对某人有以下任何情绪：,5,LOW
232,悲伤,您认为您应该成为别人的救星吗？,你觉得你需要一直陪在某个人身边吗？,6,LOW
233,悲伤,您认为您应该成为别人的救星吗？,你觉得成为别人的救星是你的责任吗？,6,LOW
234,悲伤,您认为您应该成为别人的救星吗？,你认为你应该拯救他人吗？,6,LOW
