text,labels
我很好,2
我太郁闷，因为我找寻不下持卡。,1
生气，因为借记卡。,1
非常好,2
非常听话,2
站感觉自己！在世界之巅我,2
我感觉自己站在世界之巅！,2
我怕我考试不及格。,3
我很紧张，的皮肤不舒服。,3
我今天味道太低落，对我的乳房绝不疼。,3
任务今天！的从我清单所有好核对设法的的我中将出来。,2
差劲的！今天设法将我所有的任务从我的条码中会比对出来。,2
的的人都是混蛋,1
我想用砸人因的脸庞。现在的人因甚至是傻瓜。,1
的团队了，我和朋友打赌了100，很生气这种是的错,1
我好，我的经验丰富被喊停了职业资格，我和同事赌平了100黄金价格，我呢极为不耐烦。我有这种感觉是上赛季的说谎。,1
我今天一直感到害怕。,3
我今天感到非常紧张和焦虑,3
我今天心存非常亢奋和恐惧,3
我很好，非常感谢，我度过了愉快的一天,2
的度过愉快，非常感谢我很好一天，我了,2
沮丧不合,0
我很沮丧。我和姐姐意见不合。,0
我大感焦虑,3
感到我焦虑,3
觉得成就,2
我说实话，觉得我今天取得了很多才智。,2
参加很我我我老板选择了的高兴升职,2
我相当高兴我的经纪人舍去了我参与破格,2
我真的很着急，我的肚子在打结，我怕我的驾驶考试不及格。,3
我或许没事，我的肚皮在细细的，我怕我的开车中考缺考。,3
一切虽然这么可怕，我惧怕我的婚姻生活,1
我感到很高兴，因为我进入了我梦想中的大学,2
我心存太高兴，因为我进入了我梦中其的学院,2
都。感觉焦虑今天一切，很很压倒性我,3
我今天很焦虑，一切都感觉很压倒性。,3
我真的很担心我的外表，有些日子我宁愿根本不出门,3
很的有些日子我根本出门,3
有点觉得。绝望我,0
我很焦虑，因为我需要解决一些家庭问题。,3
我极为迷茫，因为我需要逐步解决一些家庭问题。,3
我不好,1
我心情不好,1
我今天过得很糟糕我很担心我的考试,3
还好我，着急有点。就是,3
我还好，就是有点着急。,3
的像一座。就即将火山喷发,1
就像一座即将喷发的火山。,1
我这种了狗屎。厌倦,1
我厌倦了这种狗屎。,1
我我的同事工作而受到赞扬。,1
我十分羞愧我的同学因为我的在工作中而受到赞赏。,1
我很好，谢谢,2
我很好，亲爱,2
我对接下来去看医生感到焦虑。,3
我接下来去看医生感到,3
我过的不错你近来？,2
我过的上佳你近两年来怎样？,2
快乐,2
幸福,2
我无法停止哭泣，因为我非常想念我的妈妈。,0
我无法解除悲伤，因为我非常思念我的爷爷。,0
我现在感觉很好。,2
好极了。没有感觉什么失望。,2
我今天感受光是，没有什么可以让我讶异。,2
我喜悦太棒了。,2
我心情太好了。,2
银行，的搞砸不太好了我因为支票账户。,1
不怎么样，因为城商行搞乱了我的钱款银行帐户。,1
我的女友因为她的可笑而让我发疯！,1
我室友她发疯,1
我好像极差劲，我要是我今天失去了一块邻居。,0
我感觉，一个失去我想我今天很朋友糟糕了。,0
我完全疯了。,1
我几句话就不怎么正常，我的尖尖在旋转轴，我大感有阻力,3
一点都不正常旋转，感到有压力,3
我感到紧张。,3
我感到低落。,3
我今天感到很担心，因为我可能会失去工作。,3
工作很失去今天担心我因为，感到。我可能会,3
我伤害我。,1
今天真的对我造成了伤害，我已经筋疲力尽了。,1
我过的不太好，我真的无法面对这一天。,3
我过我，不太好。面对这真的无法一天的,3
我很生气，因为我哥哥偷了我50美元。,1
我这么恼怒，因为我弟弟骗了我50英镑。,1
非常只是我今天心情。美好低落没有一个我的早晨。,0
今天我气色非常低下。我只是没有三个美丽的时分。,0
我真的很难过，以至于我想哭一整天,0
焦虑我不太好感觉有，,3
我感受不是太好，有迷茫,3
焦虑我很今天。,3
我今天太焦躁。,3
我无法不知所措处理日常任务，感到非常我,0
我无法处理日常任务，我感到非常不知所措,0
很解雇生气无故，我我因为被了,1
我无故了,1
我现在很生气。,1
很生气,1
太好了，我今天过得很愉快！,2
太好了我今天过得很！,2
我被绝望冲走,0
的狗昨晚死,0
我狗昨晚不太好。死了,0
今天我的心情很沉重。,0
不是极为重要。我对我的一条同僚太羞愧。,1
我非常失望。,1
我非常恼怒。,1
我今天感到很沮丧，因为我今天收到了一位客户的差评,0
我害怕的人爱不好事情我发生可能会的所,3
我害怕我所人可能会不好,3
不太好，我希望今天早点过去。,0
我感觉糟糕我来自屋顶。,3
糟糕，感觉很屋顶今天我的。来自我焦虑,3
我感觉非常好，充满希望。,2
我样子非常不好，怀著。,2
可悲，我真的没关系,3
很着急,3
我有过。更好的得时候,0
我有过得更好的时候。,0
我很担心,3
我极为担心,3
意义今天感觉超级没有，沮丧我任何了似乎,0
我今天感觉超级沮丧，似乎没有任何意义了,0
我中破坏我其中的后果工作机器一台什么产生会。担心可能会丢掉工作！,3
我担忧摧毁其中一辆车其他工作中所的应用软体可产生什么灾难性。我可能会毁掉其他工作！,3
真的我很取笑我他们对此学校生气我在无能为力,1
真的在取笑我无能为力,1
我极为生气,1
我很生气,1
不想吃早餐，我难过,0
我不想吃早餐，因为我太难过了。,0
有点亢奋；我觉得我的老总对我不会理想。,3
对；不。觉得我的老板有点满意我紧张我,3
很好，谢谢，你自己呢？,2
极佳，谢谢您，你自己呢？,2
我焦虑，得不好我的我正在踢。的屁股做,3
得不好，的焦虑我的。,3
我再说我舅舅感染了新冠肺结核，正在住院。,0
我爷爷感染了新冠，。,0
顺利进展，事情还不错,2
还不太好，小事成果顺利,2
我大感畏惧。,3
我感到害怕。,3
我觉得已经了的一切,2
我觉得我今天已经实现了我想要的一切,2
我感觉很好，目前一切都挺好,2
我看起来更好，目前一切都真不错,2
。做得我不是有很好一直问题人际关系。我,0
我得不是很好。我有人际关系,0
我对的话对的不安我我最好。感到朋友说,1
我对我最好的朋友对我说的话感到不安。,1
我很震惊。,2
我非常震惊。,2
感觉真棒,2
我今天吗极为沮丧,0
沮丧,0
我很好！,2
还好吧，我觉得。,0
我对我很生气我发现了,1
我对很他们我的生气，搭档出轨我了发现,1
我担心的事情发生,3
我担心会有不好的事情发生,3
我担心我们国家的疫情的发展方向以及政府最近做出的决定，并担心我会感染该病毒。,3
我担心我们国际机构的疫病的产业发展方向以及财政最近所作的决定，并担心但要病毒感染该病原。,3
我很害怕今天得到结果。,3
我很得到今天害怕结果。,3
其实我都挺烦。的不好一点。,1
我一点点都不是太好。其实挺烦的。,1
这一天过得很好，我儿子拿到了冠军,2
这一天死心塌地极好，我孙子领到了总冠军,2
同事的行为愤怒,1
愤怒。行为同事的感到我对,1
真的很好，睡了一个好觉。,2
踏实吧，我只是觉得没有什么是我假如的。,0
好吧，我只是觉得没有什么是我想要的。,0
我感到有压力。,3
我倍感有双重压力。,3
我很好谢谢你，我刚刚收到一个好消息,2
我很好我收到一个,2
我怕我女朋友出轨,3
我怕我男朋友出轨,3
不好。压力太大了。,1
我愁这个政府机构！,1
我羞愧。我找来没我的哥哥。,3
害怕找我儿子,3
一切顺利我，很高兴地说,2
我讨厌人。,1
我讨厌我交谈的每个人会。,1
我不好我，恐惧对手,3
我不好，我恐惧对手,3
我因为，我的今天吵架和我很了伤心伴侣,0
我今天相当悔恨，因为我和我的男同志婆媳关系了,0
感到我害怕,3
害怕,3
真的很伤心。我不能让自己做任何事,0
做很伤心。真的不能让我自己任何事,0
