,gender,age,emotion,base,rewriting
192,Female,40-69,Sad,Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,"Thank you for that, perhaps protocol 11 could help you deal with this event, however before I can recommend it i'd like to make sure that you haven't had a bad experience with it in the past. Have you already attempted protocol 11 and if so, did it stir up difficult or traumatic emotions?"
193,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,Thank you for being so helpful and patient thus far. If you don't mind I have a few more questions that will further help me understand the situation.
194,Female,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,Thank you for sharing that with me. I am going to ask you some questions so we can get to the bottom of what is troubling you.
195,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,Thank you for your patience. I will now ask you a few questions to help understand your situation.
196,Female,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,Thanks for telling me that. I will now ask you some questions to learn a little more about your situation.
197,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,"Thank you, I appreciate that. I'm going to try and get to the bottom of this by asking you some more questions."
198,Female,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,"I appreciate your efforts, even though it must be hard for you. I've got some questions now to help understand your situation."
199,Male,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,Thank you for sharing your feelings. I have a couple of questions to help me understand your situation.
200,Female,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,I'm in tune with your emotion and we will understand how to overcome it. I want to ask you some more questions to better understand why you feel that way.
201,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,"Thanks for sharing that. If it's ok with you, I have some more questions."
202,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,"Thank you for sharing all this with me, I imagine it must be difficult. I'd like to better understand what you are going through with a few more questions."
203,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,"Thank you so much for sharing that with me, I can relate to this feeling. I just need to ask a few questions to get a better understanding of what you're dealing with right now."
204,Female,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,"Thanks for your answers so far. If it is okay, I will ask some more questions to get a better understanding."
205,Female,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,"I understand you're feeling down, and I am sorry to hear it. How about we go through a few questions and look into some approaches that might help you feel better."
206,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,"Thank you, hopefully we can gain a better understanding of your recent difficulties. I have a few more questions for you today, if that's okay."
207,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,"Thank you for letting me know, I appreciate it. What I'd like to do now is ask a few questions about what's going on just so that I can better understand what's happening."
208,Male,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,Thanks for sharing. Please let me ask you a few questions to better understand how I can help.
209,Female,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,Thank you for your responses so far. The next questions will help to get a better understanding of what you are experiencing.
210,Female,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,Thanks for sharing that. I have a few more questions if you are feeling up to it.
211,Female,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,Thank you for sharing that with me. Now I'd like to ask you some questions so I can better understand your situation.
212,Male,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,I appreciate you sharing. Let's talk about this some more.
213,Male,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,"I appreciate you sharing this with me. I'd like you to provide me with some more information now, if it's all right with you."
214,Female,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,Sorry to hear about your troubles. I am going to ask some questions now to understand your situation.
215,Female,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,Thank you for explaining this to me. I would like to ask some follow-up questions.
216,Male,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,"To understand the reason why you are feeling this way in detail, I would now like to ask you some questions, if I may."
217,Male,18-39,Sad,Thank you. Now I will ask some questions to understand your situation.,I appreciate your openness. I have a few more things I'd like to understand.
218,Female,40-69,Sad,Thank you. Now I will ask some questions to understand your situation.,"Thanks so much. Now, if it's ok, I'm going to try to get a better understanding of your situation."
