,text,labels
837,I feel lonely because my friends will not be at my party.,0
838,I had a bad day at work.,0
839,I'm afraid of the opposition.,3
840,"I'm ok, but I feel like something is about to happen to me.",3
841,I feel very angry.,1
842,I had a panic attack and it was not good.,3
843,I am very sad.,0
844,My family is making me crazy.,1
845,The top of the world.,2
846,I'm not very happy with myself today.,0
847,I am angry at my partner for not doing anything.,1
848,I have a dental appointment later.,3
849,I have to go to court and I am scared.,3
850,I don't see any point in life anymore.,0
851,I am mad at life because it seems like nothing ever works out for me.,1
852,Thank you for asking!,2
853,I am late on my period 3 days in a row.,3
854,I feel great today and I'm going to have a good day.,2
856,到目前，我喜欢我的一天。,1
858,我沮丧不怎么确定和怨恨。,3
860,我担心我的女孩在该校,3
863,我觉得自己很郁闷。,0
865,对在工作中的事情,1
867,我今天大感清爽和模糊。,2
868,今天竟然大相径庭。,0
870,说实话有点和。焦虑我，心急,3
871,我焦虑和心急。,3
872,我几次有。今天哭泣,0
873,我今天有许多次喊叫。,0
874,失望，我太郁闷，我不怎么知道为什么。,1
875,沮丧很我，，。我不生气为什么知道,1
877,不及格我郁闷很考试我。,0
879,很着急我等待我参加的那次面试回音。我知道我做得但我上次认为,3
880,感觉自己刚坑底：在工作了丢,0
881,担心我进城,3
883,现在无法回答，需要离开。,3
884,我感到因为我,3
885,我害怕失败,3
887,是美好,2
889,我我会发薪日完钱。,3
891,我今天财务压力很大，我在等一些测试方法结果,3
893,我任何很，我，找沮丧很在真的地方都沮丧不到工作。,0
894,感到有点害怕,3
895,我心存有点害怕,3
896,今天我家人，我兴奋。,2
897,"我感到很兴奋,今天能见到家人",2
899,我担心未来,3
902,我太郁闷，因为我找寻不下持卡。,1
903,生气，因为借记卡。,1
905,非常听话,2
906,站感觉自己！在世界之巅我,2
909,我很紧张，的皮肤不舒服。,3
910,我今天味道太低落，对我的乳房绝不疼。,3
911,任务今天！的从我清单所有好核对设法的的我中将出来。,2
912,差劲的！今天设法将我所有的任务从我的条码中会比对出来。,2
913,的的人都是混蛋,1
914,我想用砸人因的脸庞。现在的人因甚至是傻瓜。,1
915,的团队了，我和朋友打赌了100，很生气这种是的错,1
916,我好，我的经验丰富被喊停了职业资格，我和同事赌平了100黄金价格，我呢极为不耐烦。我有这种感觉是上赛季的说谎。,1
919,我今天心存非常亢奋和恐惧,3
921,的度过愉快，非常感谢我很好一天，我了,2
922,沮丧不合,0
924,我大感焦虑,3
925,感到我焦虑,3
926,觉得成就,2
927,我说实话，觉得我今天取得了很多才智。,2
928,参加很我我我老板选择了的高兴升职,2
929,我相当高兴我的经纪人舍去了我参与破格,2
931,我或许没事，我的肚皮在细细的，我怕我的开车中考缺考。,3
932,一切虽然这么可怕，我惧怕我的婚姻生活,1
934,我心存太高兴，因为我进入了我梦中其的学院,2
935,都。感觉焦虑今天一切，很很压倒性我,3
938,很的有些日子我根本出门,3
939,有点觉得。绝望我,0
941,我极为迷茫，因为我需要逐步解决一些家庭问题。,3
944,我今天过得很糟糕我很担心我的考试,3
945,还好我，着急有点。就是,3
947,的像一座。就即将火山喷发,1
949,我这种了狗屎。厌倦,1
951,我我的同事工作而受到赞扬。,1
952,我十分羞愧我的同学因为我的在工作中而受到赞赏。,1
954,我很好，亲爱,2
956,我接下来去看医生感到,3
957,我过的不错你近来？,2
958,我过的上佳你近两年来怎样？,2
960,幸福,2
962,我无法解除悲伤，因为我非常思念我的爷爷。,0
964,好极了。没有感觉什么失望。,2
965,我今天感受光是，没有什么可以让我讶异。,2
966,我喜悦太棒了。,2
968,银行，的搞砸不太好了我因为支票账户。,1
969,不怎么样，因为城商行搞乱了我的钱款银行帐户。,1
970,我的女友因为她的可笑而让我发疯！,1
971,我室友她发疯,1
972,我好像极差劲，我要是我今天失去了一块邻居。,0
973,我感觉，一个失去我想我今天很朋友糟糕了。,0
975,我几句话就不怎么正常，我的尖尖在旋转轴，我大感有阻力,3
976,一点都不正常旋转，感到有压力,3
978,我感到低落。,3
980,工作很失去今天担心我因为，感到。我可能会,3
981,我伤害我。,1
984,我过我，不太好。面对这真的无法一天的,3
985,我很生气，因为我哥哥偷了我50美元。,1
986,我这么恼怒，因为我弟弟骗了我50英镑。,1
987,非常只是我今天心情。美好低落没有一个我的早晨。,0
988,今天我气色非常低下。我只是没有三个美丽的时分。,0
990,焦虑我不太好感觉有，,3
991,我感受不是太好，有迷茫,3
992,焦虑我很今天。,3
993,我今天太焦躁。,3
994,我无法不知所措处理日常任务，感到非常我,0
996,很解雇生气无故，我我因为被了,1
997,我无故了,1
999,很生气,1
1001,太好了我今天过得很！,2
1002,我被绝望冲走,0
1003,的狗昨晚死,0
1004,我狗昨晚不太好。死了,0
1006,不是极为重要。我对我的一条同僚太羞愧。,1
1008,我非常恼怒。,1
1010,我害怕的人爱不好事情我发生可能会的所,3
1011,我害怕我所人可能会不好,3
1013,我感觉糟糕我来自屋顶。,3
1014,糟糕，感觉很屋顶今天我的。来自我焦虑,3
1016,我样子非常不好，怀著。,2
1017,可悲，我真的没关系,3
1018,很着急,3
1019,我有过。更好的得时候,0
1022,我极为担心,3
1023,意义今天感觉超级没有，沮丧我任何了似乎,0
1025,我中破坏我其中的后果工作机器一台什么产生会。担心可能会丢掉工作！,3
1026,我担忧摧毁其中一辆车其他工作中所的应用软体可产生什么灾难性。我可能会毁掉其他工作！,3
1027,真的我很取笑我他们对此学校生气我在无能为力,1
1028,真的在取笑我无能为力,1
1029,我极为生气,1
1031,不想吃早餐，我难过,0
1033,有点亢奋；我觉得我的老总对我不会理想。,3
1034,对；不。觉得我的老板有点满意我紧张我,3
1036,极佳，谢谢您，你自己呢？,2
1037,我焦虑，得不好我的我正在踢。的屁股做,3
1038,得不好，的焦虑我的。,3
1039,我再说我舅舅感染了新冠肺结核，正在住院。,0
1040,我爷爷感染了新冠，。,0
1041,顺利进展，事情还不错,2
1042,还不太好，小事成果顺利,2
1043,我大感畏惧。,3
1045,我觉得已经了的一切,2
1048,我看起来更好，目前一切都真不错,2
1049,。做得我不是有很好一直问题人际关系。我,0
1050,我得不是很好。我有人际关系,0
1051,我对的话对的不安我我最好。感到朋友说,1
1054,我非常震惊。,2
1056,我今天吗极为沮丧,0
1060,我对我很生气我发现了,1
1061,我对很他们我的生气，搭档出轨我了发现,1
1062,我担心的事情发生,3
1065,我担心我们国际机构的疫病的产业发展方向以及财政最近所作的决定，并担心但要病毒感染该病原。,3
1067,我很得到今天害怕结果。,3
1068,其实我都挺烦。的不好一点。,1
1069,我一点点都不是太好。其实挺烦的。,1
1071,这一天死心塌地极好，我孙子领到了总冠军,2
1072,同事的行为愤怒,1
1073,愤怒。行为同事的感到我对,1
1075,踏实吧，我只是觉得没有什么是我假如的。,0
1078,我倍感有双重压力。,3
1080,我很好我收到一个,2
1082,我怕我男朋友出轨,3
1083,不好。压力太大了。,1
1084,我愁这个政府机构！,1
1085,我羞愧。我找来没我的哥哥。,3
1086,害怕找我儿子,3
1087,一切顺利我，很高兴地说,2
1088,我讨厌人。,1
1089,我讨厌我交谈的每个人会。,1
1090,我不好我，恐惧对手,3
1092,我因为，我的今天吵架和我很了伤心伴侣,0
1093,我今天相当悔恨，因为我和我的男同志婆媳关系了,0
1094,感到我害怕,3
1095,害怕,3
1097,做很伤心。真的不能让我自己任何事,0
1098,真好,2
1100,我就算，就算极其气愤。我觉得我可以滚了。,1
1101,我很生气觉得真的真的我可以炸了。,1
1103,差点造成白痴，车祸一个我让很生气。,1
1104,那不是你的小事,1
1105,这种只是严重不感觉，焦虑我的我今天有对,3
1106,我只是今天觉得不能对，我有这种严重的迷惘,3
1107,高兴因为今天没有。,2
1108,今天因为我高兴真的没有很，下雨。,2
1109,我着急结果,3
1110,我今天有点憋屈，静待一些结果,3
1112,可怕的。我弟媳不会重启华界。,1
1113,我碰上了我的防冲止出厂日期，所以我沮丧非常不安。,3
1114,我错过了我，截止日期非常的所以。感到作业我焦虑,3
1115,今天，我大吃一惊。我的结果是有性的。,2
1116,我我我，无缘无故的工作组人很地排斥生气,1
1118,我心情非常重要，仅仅剩余30秒钟了，然后我就吃完饭了一连几个半小时。,2
1119,我感觉很好，只剩下30分钟了，然后我就下班了整整两个星期。,2
1120,了一切感觉像是努力。,0
1121,及格我，。。说心情老实考试没不太好我,0
1122,和善所说，我心境不太好。我考试成绩没法跳级。,0
1124,我今天的恐惧感太严重，一丁点事儿确实让我责怪,3
1125,我焦虑的，很今天事情让严重担心一点点我都,3
1126,我今天。有点紧张感觉,3
1127,我感觉紧张。,3
1129,我害怕我不会前三天完成我的科研工作,3
1131,了动力永远提高成绩我,0
1132,我失去了内燃机，似乎此刻无法提升我的学习成绩，我Pontacq过。,0
1133,干什么问来你,3
1134,问来干什么,3
