text,labels
im feeling sentimental and a little sad at times,0
i feel i owe it to cob higgins and petty officer holtz,1
i feel insulted that i have been issued with a large wetsuit,1
i have come to understand that some part of my purpose is to help others lost in grief those inexplicably left behind those now feeling as pain the love that should have died along with their beloved but most cruelly did not,2
i feel a sincere feeling of loyalty to you and the project which has now become precarious,2
i don t know if i m being dramatic but i am feeling deeply discouraged tonight,0
i do this because the belief syllogism is i feel depressed like garbage therefore there must be reasons,0
i have always given people my opinion and i have always given people what i feel is superior artistry,2
i feel distracted and detached,1
i feel a bit distracted by the blurry flower in the lower left corner,1
i feel exhausted just thinking about it,0
i feel a little weird writing this post because its basically all about me and i do not like attention on me,3
i feel like even though i have all these people supporting me i am completly alone,2
i guess im just feeling stressed in general with things,1
i feel that we grew a little more as a floor i know i was fully entertained,2
i feel rebellious even,1
i feel pretty fabulous but well wait and see,2
i feel all that more successful for knowing that i was able to get through it,2
i feel paranoid that one way or another the people around might stab me in the back saying the things that i dont want to hear,3
i remember feeling jealous not only that my friends knew something that i didnt know but also because i knew that they would get a lot of gifts mostly in the form of cash for taking their first holy communion,1
i feel like ive been shaken up and down a thousand times and all my insides are jumbled up,3
ive been there i could instantly connect with her but anyone who hasnt given birth would feel the frantic feelings described in the beginning,3
