text,labels
i now feel alarmed and uneasy,3
im going to say c just because a is a little hostile which is still not the same as mean and im not feeling hostile towards the quiz yet,1
i feel so sad that when we are out with friends and they have crackers or other treats and i have to pole my kids away because thats all they want but i just have to keep thinking to myself of what that would do over time to their poor little bodies,0
i get the feeling tomorrow s will be furious,1
i feel like when people look at me they are disgusted,1
im not feeling excited,2
i feel contented when i am alone,2
i am thinking about death,3
i feel bitter that the nhs never diagnosed me twice on this occasion,1
im feeling bouncy today almost like id like to jump on a bus and head for,2
i get to get over my writers block and writing is how i get over feeling furious,1
i feel very reassured,2
i never want anyone to feel ignored or like i dont care about what the majority would want,0
i would love to use tampons and have tried many times but i physically can t bring myself to do it i feel shaky faint and a little sick as my fingers edge nearer towards there,3
i feel more pity for her than anything she appears or wishes to appear as a tortured soul,1
i do feel that this piece was meant to make men feel uncomfortable and to somehow empower women to some level,3
i usually dont share too many deals on this blog but i am definitely going to get this for myself and maybe another one if i am feeling generous,2
i absolutely love it it gives me a feeling of melancholy but also hope and happiness,0
i turned away feeling distinctly unwelcome in the multi faith room,0
