,text,labels
368,我不知道我感到非常激动，看上去很放松，这是一个问题，我的想法再次改变了我的想法 ,3
369,我也感到热情，因为我见过的许多火车残骸 ,2
370,我确定我并不是完全孤独的感觉，但这并没有改变这样的事实 ,0
371,我努力从男友区域和陆地之间脱颖而出，我很幸运能够与令人难以置信的人在一起 ,2
372,id仍然有点不愿意尝试我的手 ,3
373,我对自己的生活感到不满意，无法理解为什么什么都没走 ,1
374,我不想感到压力很大，我不希望您感觉自己对我造成压力 ,1
375,我感到cr脚之后，我抬头看东西 ,0
376,我还有更多的东西让我感到不愉快 ,0
377,我对自己的感觉不安全，因为恐怕我不应该感觉到 ,3
378,我必须致力于与上帝的时间祈祷，以保持一致性和毅力，以便发生某事发生，而感情淡出时，我的基础就不会为自由而动摇，因为基督使我们自由地站稳了脚步，因此不再屈服于奴隶制的oke。 ,3
379,我在法律上觉得那样是如此仇恨 ,1
380,由于整个麦克的事情，我也感到很沮丧 ,0
381,我面对再次回到朗伍德，我不确定一方面的感觉，我渴望获得自由并再次见到我的大学朋友 ,2
382,我很高兴我的家具将在星期二到达，我终于有一些锅碗瓢盆可以做饭 ,2
383,我已经受到这个令人难以置信的专业人士社区的欢迎和拥抱 ,2
384,我不再感到奇怪的颤抖感 ,3
385,我最近感到不耐烦 ,1
386,我告诉过你我的烦躁 ,1
387,我对此感到非常焦虑，但我真的不想浪费我所有的辛勤工作，让所有赞助我的人失望 ,3
388,我想和某人在一起，但不觉得我不必说我不得不填补与天气的小小的谈话中的任何差距，以及我认为讲道如何 ,1
389,我对这个学年有更多的希望 ,2
390,我想知道并考虑我是否觉得有比我自己更聪明和聪明的人 ,2
391,香港专业教育学院使用牛皮纸卡片，直接在我当时感到非常勇敢的卡上盖章 ,2
392,我感觉有点胡思乱想 ,1
393,我感到非常烦躁和沮丧 ,1
394,我可能需要让自己感到恐惧 ,3
395,我决定自己的感受，他的行为不需要我感到恼怒的新情绪反应 ,1
396,我整天都会拖着胡思乱想，没有精力进行锻炼 ,1
397,我的压力少于很长一段时间以来的压力少 ,1
398,我今天感到有些殴打 ,0
399,我为Cybils中级小说读过 ,2
400,我更渴望学习 ,2
401,我感到非常感谢，我被选为再次捕获它 ,2
402,我觉得我很自私，因为考虑到一个或多或少有爱的家庭，我没有足够的快乐 ,1
403,我现在对大多数西班牙语感到很舒服，这让我开心 ,2
404,我对澳大利亚的种族主义感到非常强烈，但与这些情况并不孤立 ,0
405,我仍然喜欢它，但是我不太自由地做我想成为自己的事情，因为有人知道 ,2
406,我觉得像一只羽毛陷入暴风雨中，没有任何炸毁，只是在没有任何控制我自己的人的情况下吹来了 ,1
407,我最近感到非常仇恨 ,1
408,香港专业教育学院对最随机的事情感到非常躁动和烦恼 ,3
409,我感到很受宠若惊，不被曾经爱过我的女人恨 ,1
410,我不会感到如此快乐或闪闪发光 ,2
411,我的意思是我已经有很多年没有经历过这种感觉了，它并不像它完全不愉快 ,0
412,看着跑步男人EP Kshow之后，我感到很棒 ,2
413,我今天感到很奇怪 ,3
414,我感到非常激动，我一直在边缘 ,1
415,我不确定，但是感觉很少有我们的痛苦 ,0
416,我非常感谢春天的思想将我们的思想指向更新和基督复活 ,2
417,我只是感到有些悲伤和孤独，在一个薄弱的时刻，我去了商店买了一袋薯条和一些蘸酱 ,0
418,我不想感到愚蠢的荒谬尴尬和自我意识 ,0
419,无论如何，我感到有点不安全 ,3
420,我每天都能与他一起呆在家里 ,2
421,我觉得其他时候我觉得我要突破 ,0
422,我上床睡觉，睡眠找不到我 ,0
423,当ID希望的那样出来时，我感到绝对毁灭 ,0
424,我感到很脆弱，就像我离开家没有皮肤一样 ,3
425,我曾经看过一个脚洗仪式，让我感到非常困惑 ,3
426,我仍然知道我的日子似乎比其他人更多，但是我感到放心，当我感觉到它们时，一切都还好 ,2
427,我很乐意坐在健身房或教堂里，我真的可以坐下来放松身心，看着一个我希望我能如此拼命帮助的孩子都感到不安 ,3
428,我感到不开心，我不太确定为什么 ,0
429,我觉得它们有危险 ,0
430,我在镇上走来走去，嫉妒我的朋友和陌生人的母亲 ,1
431,我感到疲倦和生气我的老板，我需要与丈夫交流 ,1
432,当我开始写这篇文章时 ,0
433,我能感觉到他们对我的眼睛，我被吓呆了 ,3
434,我还活着告诉你，我内心感到很焦虑 ,3
435,我觉得我应该焦虑 ,3
436,我今天在某个时间点感到非常讨厌 ,0
437,我感谢他，下车感到羞耻 ,0
438,我很荣幸他会赶到并要求我们 ,2
439,我会觉得上帝对我不情愿的心窃窃私语你不必这样做 ,3
440,我不会感到狡猾，我不会感到焦虑或感到压力 ,3
441,我很确定是在公开舞台上表演的同一群 ,1
442,我告诉ZP我在这种关系中的感觉，我们分手了 ,0
443,当我需要另一份工作并认为我的雇主可以帮助我的好人时，他只是说他无法帮助我 ,1
444,我觉得世界终于开始观察和re悔 ,0
445,我从来没有真正以为我对所有人都会生气，但我现在这样做 ,1
446,我在我的元素上感到如此，正在学习很多有价值的信息 ,2
447,我觉得自己受到了酷刑，我再也无法应付了 ,3
448,我总是觉得我必须确保自己看起来还不错，等等 ,2
449,当泳衣季节抬头时，我感到非常焦虑 ,3
450,我觉得这次骑行使我失望，让我意识到自己的身材 ,0
451,我感觉摇摇欲坠告诉我我的大脑怎么了，因为我似乎已经丢失了 ,3
452,我真正理解被羞辱和侮辱和取笑的感觉，因此我决定不再这样做 ,1
453,我感到脾气暴躁或头痛，我立即点燃蜡烛 ,1
454,我对浪漫的想法感到恐惧 ,3
455,我现在必须去证明我们不仅结婚了，而且处于恋爱关系的事实中感到有些加剧 ,1
456,我感到真的很勇敢，我相信我可以做所有的事情，我相信我可以改变情况 ,2
457,我想，当您年轻时，您会以多种方式抑制一些方法，可以尝试尝试，如果您搞砸了，就可以了 ,3
458,我一直感到非常柔和，为自己感到抱歉 ,0
459,我知道我无权考虑我在工作中醒着的工作，所以我只需要在一天的一小部分里看他们，但我仍然觉得我必须为她感到愤怒 ,1
460,自从过去几年以来，我感到非常高兴 ,2
461,我感到很讨厌，帮助防止同性恋自杀年轻的同性恋年轻人最近发生的自杀，无法动摇基督教的心，或者确实有能力同情心 ,1
462,我真的很讨厌Spencer Pratt和Heidi Montag ,1
463,我觉得有一天他们会发现我只是这个真丑的怪异的书呆子女孩 ,0
464,当我没有痛苦时，我确实发现自己感到困惑 ,0
465,我要让它打开更长的时间，所以请随时向我提供报价 ,2
466,我认为对我的问题会感到不愉快的emajl href https feedads ,0
467,我从星期六开始了类固醇，而最糟糕的副作用我感到有点奇怪，眼睛有些怪异 ,3
468,我很高兴她从我的工作中受益 ,2
469,我认为今晚我无法处理这个我的房间很激动 ,3
470,我第二天有了，一旦完成，我就会感觉很好一个小时 ,2
471,当我见到我最好的女性朋友两个星期后，我和男朋友一起在一家餐馆里 ,2
472,我无法接受这种现象，我认为这对我们作为人类感到被重视和崇拜的化身需要更深入 ,2
473,我认为当我写东西最终变短的东西时，我会感到一种嬉戏的自由 ,2
474,我觉得没有假的微笑只有激情女巫再也不会真实 ,0
475,我感觉很好 ,2
476,我正在努力理解他，而不是那么敏感和有需要的人 ,0
477,我已经感觉好多了 ,2
478,我只是祈祷我的内心会感受到并接受真理，真理我是我对上帝的真理真理的真理，是他女儿的真理的意思，即上帝的女儿有多么有价值的真理 ,2
479,我感到不知所措，我的心跳得很厉害，我尽可能快地走了 ,3
480,我吃完饭后感到昏昏欲睡，我准备小睡 ,0
481,我觉得他除了对他的子民的真诚关怀和内心的悲伤外，没有任何东西，从你身上造成的悲伤和悲伤 ,2
482,我在与我聊天时给我一份热情的手，就像护士一样，我感到害羞，不想成为第一年的政权，以补充幼崽的投球，选拔href http http www www www www ,3
483,我对自己的想法感到分心 ,1
484,我现在对巴基斯坦感到更加乐观 ,2
485,我告诉你我感到神经质 ,3
486,令人惊讶的是，我不像我预期的那样紧张，尽管这种平静可能会改变 ,3
487,我听到刺耳的声音，腿部感到恶毒 ,1
488,我已经穿越了我的第五啤酒，感觉如此柔和 ,2
489,我感到压力很大，或者我喜欢去那里写一些有意义的意图，并呼吸了几分钟 ,1
490,既然我在与她的同龄人在一起的时间里，我也感到更加自在地写佩斯利 ,2
491,当我开始感到不舒服时，我在跑步机上大约几分钟 ,3
492,我一个人呆在家里，感到绝对不舒服 ,3
493,我感到精疲力尽 ,0
494,我讨厌被我真正关心并完全爱的人如此鄙视和憎恶 ,1
495,我特别觉得自己像他的台词一样，你知道你是有史以来最好的事情，这让我离开了我的脑海，我不知道我的目的 唯一的Oneeeeeeeeeeeeeeeeee ,0
496,我决心要记住，当我回到家时，学生的负担再次捡起，我感到疯狂和压力很大 ,3
497,我发现自己对整个事情感到生气和怨恨 ,1
498,我整天都感到有些沮丧，我不知道为什么 ,0
499,我怀疑他意识到这会说是拒绝拒绝拒绝，更不用说承认我是谁，我的伴侣是谁，我们在一起的人是谁 ,0
500,我觉得我犹豫不决地质疑这个过程，因为担心我不会被听到，但是是时候改变了 ,3
501,我确实得出了一个相当可悲的结论，尽管她有一些令人惊叹的单曲，而且偶尔出色的专辑我现在感觉不过是一个休闲粉丝 ,2
502,我今天早上起床，但感觉到过敏药的昏昏欲睡 ,0
503,我可以每周在日内瓦玩一次碗比赛，我觉得欧洲不会像它那样困扰 ,0
504,我是从一个亲戚的地方回家的，当我下车并开始走向我的地方时，我感到有些担心，我相信我没有任何事情发生在我身上 ,3
505,我感到不安，只是在等待一月份开始上学，真的想做些事情开始前进 ,3
506,我对我的治疗感到非常乐观 ,2
507,我觉得这是最真诚的表达形式 ,2
508,对不起，我很抱歉，我只是一种奇怪的感觉，就像被拒绝 ,0
509,我发现自己感到失败，以为我永远不会发现我的王子迷人，因为一个愚蠢的暗恋，没有什么 ,0
510,香港专业教育学院一直让自己意识到不够的东西的感觉，一旦我感觉到它踢了我停止它，它就会想到我可以欣赏的东西，然后以微笑和满足的叹息继续前进 ,2
511,我希望在发布这个觉得愚蠢的其他人时会发现他们有陪伴 ,0
512,我只是对他们分享成功的方式甚至只是他们说话的方式感到恼火 ,1
513,我对那天躺在床上躺在床上止痛药的躺在床上的感觉有些不知所措 ,3
514,我感到神经质，今晚清单y ,3
515,我说的是任何人直接的感觉，只是我应该更受尊重和赞赏的感觉 ,2
516,我感到有点疯狂的悲伤和伤害 ,1
517,我总是认为回家或回来会让我更快乐，而且每次我仍然感到不满意 ,1
518,我感到恶意，因为几天前我辞职 ,1
